[Gene ID]	[source_id]	[Genomic Location (Gene)]	[Product Description]	
CNAG_04733	CNAG_04733-t26_1	CP003829.1:549,090..554,131(+)	DNA repair protein RAD5	
CNAG_04734	CNAG_04734-t26_1	CP003829.1:547,405..549,023(+)	mitochondrial ornithine carrier protein	
CNAG_04735	CNAG_04735-t26_1	CP003829.1:544,142..547,379(+)	metalloproteinase	
CNAG_04736	CNAG_04736-t26_1	CP003829.1:541,812..543,862(-)	hypothetical protein	
CNAG_04737	CNAG_04737-t26_1	CP003829.1:536,863..541,076(-)	hypothetical protein	
CNAG_04738	CNAG_04738-t26_1	CP003829.1:534,006..536,916(+)	fimbrin	
CNAG_04739	CNAG_04739-t26_1	CP003829.1:533,046..534,022(-)	cytochrome c oxidase assembly protein COX19	
CNAG_04740	CNAG_04740-t26_1	CP003829.1:529,373..533,124(+)	hypothetical protein	
CNAG_04741	CNAG_04741-t26_1	CP003829.1:525,945..528,916(+)	endosome protein	
CNAG_04742	CNAG_04742-t26_1	CP003829.1:523,949..525,790(+)	DNA primase large subunit	
CNAG_04743	CNAG_04743-t26_1	CP003829.1:522,013..523,786(-)	oligosaccharyltransferase complex subunit beta	
CNAG_04744	CNAG_04744-t26_1	CP003829.1:520,294..522,012(+)	mannose-6-phosphate isomerase, class I	
CNAG_04745	CNAG_04745-t26_1	CP003829.1:517,358..520,172(+)	hypothetical protein	
CNAG_04746	CNAG_04746-t26_1	CP003829.1:515,105..517,178(-)	hypothetical protein	
CNAG_04747	CNAG_04747-t26_1	CP003829.1:512,477..514,764(-)	hypothetical protein	
CNAG_04748	CNAG_04748-t26_1	CP003829.1:510,693..513,069(+)	protein OS-9	
CNAG_04749	CNAG_04749-t26_1	CP003829.1:508,613..510,537(-)	hypothetical protein	
CNAG_04750	CNAG_04750-t26_1	CP003829.1:508,195..509,701(+)	hypothetical protein	
CNAG_04751	CNAG_04751-t26_1	CP003829.1:504,324..505,818(-)	hypothetical protein	
CNAG_04752	CNAG_04752-t26_1	CP003829.1:502,670..504,443(+)	hypothetical protein	
CNAG_04753	CNAG_04753-t26_1	CP003829.1:496,910..499,781(-)	gluconolactonase	
CNAG_04755	CNAG_04755-t26_1	CP003829.1:486,247..492,745(-)	mitogen-activated protein (map) kinase kinase kinase	
CNAG_04756	CNAG_04756-t26_1	CP003829.1:481,786..484,386(-)	hypothetical protein	
CNAG_04757	CNAG_04757-t26_1	CP003829.1:479,894..481,448(-)	mitochondrial protein	
CNAG_04758	CNAG_04758-t26_1	CP003829.1:477,730..479,991(+)	amt family ammonium transporter	
CNAG_04759	CNAG_04759-t26_1	CP003829.1:474,185..476,068(-)	hypothetical protein, hypothetical protein, variant	
CNAG_04759	CNAG_04759-t26_2	CP003829.1:474,185..476,068(-)	hypothetical protein, hypothetical protein, variant	
CNAG_04760	CNAG_04760-t26_1	CP003829.1:471,690..473,592(-)	cytoplasmic protein	
CNAG_04761	CNAG_04761-t26_1	CP003829.1:470,389..471,799(+)	Ras family protein	
CNAG_04762	CNAG_04762-t26_1	CP003829.1:468,687..470,132(+)	large subunit ribosomal protein L4e	
CNAG_04763	CNAG_04763-t26_1	CP003829.1:465,489..468,503(-)	dolichyl-phosphate-mannose-protein mannosyltransferase	
CNAG_04764	CNAG_04764-t26_1	CP003829.1:464,461..466,495(+)	dihydrofolate reductase	
CNAG_04765	CNAG_04765-t26_1	CP003829.1:463,249..464,327(-)	arp2/3 complex 21 kda subunit	
CNAG_04766	CNAG_04766-t26_1	CP003829.1:462,470..463,240(-)	hypothetical protein	
CNAG_04767	CNAG_04767-t26_1	CP003829.1:460,660..462,188(-)	hypothetical protein	
CNAG_04768	CNAG_04768-t26_1	CP003829.1:456,678..460,767(+)	hypothetical protein	
CNAG_04769	CNAG_04769-t26_1	CP003829.1:453,126..456,614(+)	hypothetical protein, hypothetical protein, variant	
CNAG_04769	CNAG_04769-t26_2	CP003829.1:453,126..456,614(+)	hypothetical protein, hypothetical protein, variant	
CNAG_04770	CNAG_04770-t26_1	CP003829.1:451,328..452,947(+)	nucleolar essential protein 1	
CNAG_04771	CNAG_04771-t26_1	CP003829.1:449,676..451,267(+)	rab family protein	
CNAG_04772	CNAG_04772-t26_1	CP003829.1:446,755..449,465(-)	hypothetical protein	
CNAG_04773	CNAG_04773-t26_1	CP003829.1:442,864..446,058(-)	hypothetical protein	
CNAG_04774	CNAG_04774-t26_1	CP003829.1:436,887..441,883(-)	nuclear protein, nuclear protein, variant	
CNAG_04774	CNAG_04774-t26_2	CP003829.1:436,887..441,883(-)	nuclear protein, nuclear protein, variant	
CNAG_04775	CNAG_04775-t26_1	CP003829.1:435,929..436,971(+)	hypothetical protein	
CNAG_04776	CNAG_04776-t26_1	CP003829.1:434,275..435,883(-)	homoserine dehydrogenase	
CNAG_04777	CNAG_04777-t26_1	CP003829.1:432,714..434,384(+)	S-adenosylmethionine-dependent methyltransferase	
CNAG_04781	CNAG_04781-t26_1	CP003829.1:420,274..423,322(+)	hypothetical protein, hypothetical protein, variant 1, hypothetical protein, variant 2	
CNAG_04781	CNAG_04781-t26_2	CP003829.1:420,274..423,322(+)	hypothetical protein, hypothetical protein, variant 1, hypothetical protein, variant 2	
CNAG_04781	CNAG_04781-t26_3	CP003829.1:420,274..423,322(+)	hypothetical protein, hypothetical protein, variant 1, hypothetical protein, variant 2	
CNAG_04782	CNAG_04782-t26_1	CP003829.1:417,233..420,240(-)	hypothetical protein, hypothetical protein, variant	
CNAG_04782	CNAG_04782-t26_2	CP003829.1:417,233..420,240(-)	hypothetical protein, hypothetical protein, variant	
CNAG_04783	CNAG_04783-t26_1	CP003829.1:414,282..417,031(-)	monosaccharide transporter	
CNAG_04784	CNAG_04784-t26_1	CP003829.1:409,446..412,371(-)	monosaccharide transporter	
CNAG_04785	CNAG_04785-t26_1	CP003829.1:408,773..411,997(+)	hypothetical protein	
CNAG_04786	CNAG_04786-t26_1	CP003829.1:404,699..408,527(+)	hypothetical protein, hypothetical protein, variant	
CNAG_04786	CNAG_04786-t26_2	CP003829.1:404,699..408,527(+)	hypothetical protein, hypothetical protein, variant	
CNAG_04787	CNAG_04787-t26_1	CP003829.1:402,950..404,560(-)	membrane protein	
CNAG_04788	CNAG_04788-t26_1	CP003829.1:395,390..402,788(-)	hypothetical protein	
CNAG_04789	CNAG_04789-t26_1	CP003829.1:394,156..395,474(+)	hypothetical protein	
CNAG_04790	CNAG_04790-t26_1	CP003829.1:392,510..394,003(-)	hypothetical protein	
CNAG_04791	CNAG_04791-t26_1	CP003829.1:391,056..392,655(+)	hypothetical protein	
CNAG_04792	CNAG_04792-t26_1	CP003829.1:385,797..390,837(+)	phosphatidylserine decarboxylase	
CNAG_04793	CNAG_04793-t26_1	CP003829.1:384,712..385,775(+)	hypothetical protein	
CNAG_04794	CNAG_04794-t26_1	CP003829.1:381,298..384,429(-)	spermine transporter	
CNAG_04795	CNAG_04795-t26_1	CP003829.1:379,257..381,159(-)	adenine nucleotide transporter	
CNAG_04796	CNAG_04796-t26_1	CP003829.1:376,208..379,302(+)	serine/threonine-protein phosphatase 2B catalytic subunit A1	
CNAG_04797	CNAG_04797-t26_1	CP003829.1:374,803..376,109(-)	signal recognition particle subunit SRP19	
CNAG_04798	CNAG_04798-t26_1	CP003829.1:372,580..374,646(+)	regulatory protein cys-3	
CNAG_04799	CNAG_04799-t26_1	CP003829.1:369,927..371,435(-)	large subunit ribosomal protein L14e	
CNAG_04800	CNAG_04800-t26_1	CP003829.1:367,202..369,644(-)	phenylalanine-tRNA ligase, alpha subunit	
CNAG_04801	CNAG_04801-t26_1	CP003829.1:362,660..366,606(-)	hypothetical protein	
CNAG_04802	CNAG_04802-t26_1	CP003829.1:362,102..364,163(+)	ribosomal RNA-processing protein 9	
CNAG_04803	CNAG_04803-t26_1	CP003829.1:356,252..362,017(-)	protein transporter SEC31	
CNAG_04804	CNAG_04804-t26_1	CP003829.1:352,128..355,792(+)	sterol regulatory element-binding protein	
CNAG_04805	CNAG_04805-t26_1	CP003829.1:349,795..352,039(+)	peptidyl-prolyl isomerase CWC27	
CNAG_04806	CNAG_04806-t26_1	CP003829.1:347,779..349,693(-)	golgi phosphoprotein 3	
CNAG_04807	CNAG_04807-t26_1	CP003829.1:344,619..346,598(+)	hypothetical protein	
CNAG_04808	CNAG_04808-t26_1	CP003829.1:339,175..342,747(+)	XPG N-terminal domain-containing protein	
CNAG_04809	CNAG_04809-t26_1	CP003829.1:337,171..339,083(+)	COP9 signalosome complex subunit 5	
CNAG_04810	CNAG_04810-t26_1	CP003829.1:336,390..337,270(-)	hypothetical protein	
CNAG_04813	CNAG_04813-t26_1	CP003829.1:329,692..330,887(-)	V-type ATPase, C subunit, V-type ATPase, C subunit, variant	
CNAG_04813	CNAG_04813-t26_2	CP003829.1:329,692..330,887(-)	V-type ATPase, C subunit, V-type ATPase, C subunit, variant	
CNAG_04814	CNAG_04814-t26_1	CP003829.1:329,043..329,733(+)	hypothetical protein	
CNAG_04815	CNAG_04815-t26_1	CP003829.1:322,026..329,023(-)	formin	
CNAG_04816	CNAG_04816-t26_1	CP003829.1:319,005..320,103(-)	hypothetical protein	
CNAG_04817	CNAG_04817-t26_1	CP003829.1:317,902..319,230(+)	hypothetical protein	
CNAG_04818	CNAG_04818-t26_1	CP003829.1:315,774..317,622(+)	hypothetical protein	
CNAG_04819	CNAG_04819-t26_1	CP003829.1:313,488..317,825(-)	hypothetical protein	
CNAG_04820	CNAG_04820-t26_1	CP003829.1:312,306..313,450(-)	hypothetical protein	
CNAG_04821	CNAG_04821-t26_1	CP003829.1:309,465..312,276(+)	PAB-dependent poly(A)-specific ribonuclease subunit PAN3	
CNAG_04822	CNAG_04822-t26_1	CP003829.1:307,876..309,408(+)	deoxyhypusine synthase	
CNAG_04823	CNAG_04823-t26_1	CP003829.1:306,162..307,743(-)	peptidyl-prolyl cis-trans isomerase H	
CNAG_04824	CNAG_04824-t26_1	CP003829.1:303,642..306,262(+)	mitotic spindle assembly checkpoint protein MAD1	
CNAG_04825	CNAG_04825-t26_1	CP003829.1:300,462..303,507(-)	hypothetical protein	
CNAG_04826	CNAG_04826-t26_1	CP003829.1:300,007..302,246(+)	homocysteine S-methyltransferase	
CNAG_04827	CNAG_04827-t26_1	CP003829.1:299,632..300,380(-)	hypothetical protein	
CNAG_04828	CNAG_04828-t26_1	CP003829.1:298,389..299,885(+)	histone H3	
CNAG_04829	CNAG_04829-t26_1	CP003829.1:295,390..296,856(-)	hypothetical protein	
CNAG_04830	CNAG_04830-t26_1	CP003829.1:295,097..295,611(+)	large subunit ribosomal protein L33	
CNAG_04831	CNAG_04831-t26_1	CP003829.1:291,532..294,956(-)	hypothetical protein	
CNAG_04832	CNAG_04832-t26_1	CP003829.1:287,608..291,950(+)	RalA-binding protein 1	
CNAG_04833	CNAG_04833-t26_1	CP003829.1:284,918..287,263(-)	hypothetical protein	
CNAG_04834	CNAG_04834-t26_1	CP003829.1:281,973..284,769(+)	MFS transporter	
CNAG_04835	CNAG_04835-t26_1	CP003829.1:280,799..282,174(-)	dihydrodipicolinate synthase	
CNAG_04836	CNAG_04836-t26_1	CP003829.1:276,216..280,744(+)	nuclear protein	
CNAG_04837	CNAG_04837-t26_1	CP003829.1:272,013..274,860(-)	hypothetical protein	
CNAG_04838	CNAG_04838-t26_1	CP003829.1:268,666..271,870(-)	hypothetical protein	
CNAG_04839	CNAG_04839-t26_1	CP003829.1:267,625..268,811(+)	exosome complex component MTR3, animal type	
CNAG_04840	CNAG_04840-t26_1	CP003829.1:265,549..267,099(-)	small nuclear ribonucleoprotein B and B'	
CNAG_04841	CNAG_04841-t26_1	CP003829.1:261,010..265,486(-)	transcriptional regulatory protein, transcriptional regulatory protein, variant	
CNAG_04841	CNAG_04841-t26_2	CP003829.1:261,010..265,486(-)	transcriptional regulatory protein, transcriptional regulatory protein, variant	
CNAG_04842	CNAG_04842-t26_1	CP003829.1:257,094..260,526(-)	hypothetical protein	
CNAG_04843	CNAG_04843-t26_1	CP003829.1:254,518..256,968(-)	Atypical/ABC1/ABC1-B protein kinase	
CNAG_04844	CNAG_04844-t26_1	CP003829.1:253,576..254,716(+)	mitochondrial import receptor subunit tom22	
CNAG_04845	CNAG_04845-t26_1	CP003829.1:252,097..253,444(-)	mannose-P-dolichol utilization defect 1	
CNAG_04846	CNAG_04846-t26_1	CP003829.1:249,204..252,258(+)	membrane protein	
CNAG_04847	CNAG_04847-t26_1	CP003829.1:246,933..249,135(+)	hypothetical protein	
CNAG_04848	CNAG_04848-t26_1	CP003829.1:245,179..246,850(+)	mRNA binding protein, mRNA binding protein, variant	
CNAG_04848	CNAG_04848-t26_2	CP003829.1:245,179..246,850(+)	mRNA binding protein, mRNA binding protein, variant	
CNAG_04849	CNAG_04849-t26_1	CP003829.1:243,039..244,936(-)	vacuolar protein	
CNAG_04850	CNAG_04850-t26_1	CP003829.1:239,854..242,996(-)	hypothetical protein, hypothetical protein, variant	
CNAG_04850	CNAG_04850-t26_2	CP003829.1:239,854..242,996(-)	hypothetical protein, hypothetical protein, variant	
CNAG_04851	CNAG_04851-t26_1	CP003829.1:236,027..239,696(-)	transitional endoplasmic reticulum ATPase	
CNAG_04852	CNAG_04852-t26_1	CP003829.1:234,687..236,071(+)	7,8-dihydro-8-oxoguanine triphosphatase	
CNAG_04853	CNAG_04853-t26_1	CP003829.1:232,939..234,531(-)	derlin-2/3	
CNAG_04854	CNAG_04854-t26_1	CP003829.1:232,071..232,567(+)	hypothetical protein	
CNAG_04855	CNAG_04855-t26_1	CP003829.1:230,150..232,591(-)	hypothetical protein	
CNAG_04857	CNAG_04857-t26_1	CP003829.1:196,927..199,433(-)	hypothetical protein	
CNAG_04858	CNAG_04858-t26_1	CP003829.1:196,346..198,196(+)	hypothetical protein	
CNAG_04859	CNAG_04859-t26_1	CP003829.1:194,566..196,894(-)	rho family protein	
CNAG_04860	CNAG_04860-t26_1	CP003829.1:190,936..194,468(-)	xylosylphosphotransferase	
CNAG_04861	CNAG_04861-t26_1	CP003829.1:188,972..190,976(+)	transglycosylase SLT domain-containing protein	
CNAG_04862	CNAG_04862-t26_1	CP003829.1:181,070..188,367(+)	glutamate synthase (NADPH/NADH), glutamate synthase (NADPH/NADH), variant	
CNAG_04862	CNAG_04862-t26_2	CP003829.1:181,070..188,367(+)	glutamate synthase (NADPH/NADH), glutamate synthase (NADPH/NADH), variant	
CNAG_04863	CNAG_04863-t26_1	CP003829.1:177,935..179,456(+)	escrt-II complex subunit	
CNAG_04864	CNAG_04864-t26_1	CP003829.1:173,117..177,765(+)	iron-responsive gata-type transcription factor	
CNAG_04864	CNAG_04864-t26_2	CP003829.1:173,117..177,765(+)	iron-responsive gata-type transcription factor	
CNAG_04865	CNAG_04865-t26_1	CP003829.1:167,056..169,462(+)	mannitol dehydrogenase	
CNAG_04866	CNAG_04866-t26_1	CP003829.1:163,352..166,119(-)	NAD-dependent histone deacetylase SIR2	
CNAG_04867	CNAG_04867-t26_1	CP003829.1:160,947..163,266(+)	vacuolar protein	
CNAG_04868	CNAG_04868-t26_1	CP003829.1:158,112..160,819(+)	cytoplasmic protein, cytoplasmic protein, variant	
CNAG_04868	CNAG_04868-t26_2	CP003829.1:158,112..160,819(+)	cytoplasmic protein, cytoplasmic protein, variant	
CNAG_04869	CNAG_04869-t26_1	CP003829.1:154,083..158,001(-)	para-nitrobenzyl esterase	
CNAG_04870	CNAG_04870-t26_1	CP003829.1:150,771..153,999(+)	hypothetical protein	
CNAG_04871	CNAG_04871-t26_1	CP003829.1:148,999..150,715(+)	hypothetical protein	
CNAG_04872	CNAG_04872-t26_1	CP003829.1:147,121..149,012(-)	mitochondrial protein	
CNAG_04873	CNAG_04873-t26_1	CP003829.1:143,634..147,167(+)	hypothetical protein, hypothetical protein, variant	
CNAG_04873	CNAG_04873-t26_2	CP003829.1:143,634..147,167(+)	hypothetical protein, hypothetical protein, variant	
CNAG_04874	CNAG_04874-t26_1	CP003829.1:140,911..143,110(+)	hypothetical protein	
CNAG_04875	CNAG_04875-t26_1	CP003829.1:137,368..140,725(-)	hypothetical protein	
CNAG_04876	CNAG_04876-t26_1	CP003829.1:135,281..137,432(+)	endo-1,3(4)-beta-glucanase	
CNAG_04877	CNAG_04877-t26_1	CP003829.1:131,901..133,434(-)	hypothetical protein	
CNAG_04878	CNAG_04878-t26_1	CP003829.1:128,142..131,687(-)	hypothetical protein, hypothetical protein, variant	
CNAG_04878	CNAG_04878-t26_2	CP003829.1:128,142..131,687(-)	hypothetical protein, hypothetical protein, variant	
CNAG_04879	CNAG_04879-t26_1	CP003829.1:122,535..128,607(+)	glycogen debranching enzyme	
CNAG_04880	CNAG_04880-t26_1	CP003829.1:120,705..122,528(+)	hypothetical protein	
CNAG_04882	CNAG_04882-t26_1	CP003829.1:118,218..119,957(+)	hypothetical protein	
CNAG_04883	CNAG_04883-t26_1	CP003829.1:114,954..116,233(+)	small subunit ribosomal protein S18	
CNAG_04884	CNAG_04884-t26_1	CP003829.1:113,510..114,706(-)	large subunit ribosomal protein L44	
CNAG_04885	CNAG_04885-t26_1	CP003829.1:109,632..110,845(-)	hypothetical protein	
CNAG_04886	CNAG_04886-t26_1	CP003829.1:106,641..109,306(-)	hypothetical protein	
CNAG_04887	CNAG_04887-t26_1	CP003829.1:106,226..108,113(+)	hypothetical protein	
CNAG_04888	CNAG_04888-t26_1	CP003829.1:103,568..106,058(-)	hypothetical protein	
CNAG_04889	CNAG_04889-t26_1	CP003829.1:102,290..104,694(+)	hypothetical protein	
CNAG_04890	CNAG_04890-t26_1	CP003829.1:100,361..102,055(+)	hypothetical protein	
CNAG_04891	CNAG_04891-t26_1	CP003829.1:98,020..99,863(+)	hypothetical protein	
CNAG_04892	CNAG_04892-t26_1	CP003829.1:94,536..97,661(-)	hypothetical protein, hypothetical protein, variant 1, hypothetical protein, variant 2, hypothetical protein, variant 3, hypothetical protein, variant 4	
CNAG_04892	CNAG_04892-t26_2	CP003829.1:94,536..97,661(-)	hypothetical protein, hypothetical protein, variant 1, hypothetical protein, variant 2, hypothetical protein, variant 3, hypothetical protein, variant 4	
CNAG_04892	CNAG_04892-t26_3	CP003829.1:94,536..97,661(-)	hypothetical protein, hypothetical protein, variant 1, hypothetical protein, variant 2, hypothetical protein, variant 3, hypothetical protein, variant 4	
CNAG_04892	CNAG_04892-t26_4	CP003829.1:94,536..97,661(-)	hypothetical protein, hypothetical protein, variant 1, hypothetical protein, variant 2, hypothetical protein, variant 3, hypothetical protein, variant 4	
CNAG_04892	CNAG_04892-t26_5	CP003829.1:94,536..97,661(-)	hypothetical protein, hypothetical protein, variant 1, hypothetical protein, variant 2, hypothetical protein, variant 3, hypothetical protein, variant 4	
CNAG_04893	CNAG_04893-t26_1	CP003829.1:94,540..96,003(+)	hypothetical protein	
CNAG_04894	CNAG_04894-t26_1	CP003829.1:92,838..94,365(-)	hypothetical protein	
CNAG_04895	CNAG_04895-t26_1	CP003829.1:88,628..92,636(-)	nuclear protein	
CNAG_04896	CNAG_04896-t26_1	CP003829.1:86,802..88,670(+)	tyrosine-tRNA ligase	
CNAG_04897	CNAG_04897-t26_1	CP003829.1:84,629..86,526(+)	hypothetical protein	
CNAG_04898	CNAG_04898-t26_1	CP003829.1:82,199..84,848(-)	MFS transporter	
CNAG_04899	CNAG_04899-t26_1	CP003829.1:79,285..80,981(+)	cytoplasmic protein, cytoplasmic protein, variant	
CNAG_04899	CNAG_04899-t26_2	CP003829.1:79,285..80,981(+)	cytoplasmic protein, cytoplasmic protein, variant	
CNAG_04900	CNAG_04900-t26_1	CP003829.1:77,524..79,347(-)	WD40 repeat protein Ciao1	
CNAG_04901	CNAG_04901-t26_1	CP003829.1:76,651..77,570(+)	hypothetical protein	
CNAG_04902	CNAG_04902-t26_1	CP003829.1:72,609..75,878(-)	SEL1 protein	
CNAG_04903	CNAG_04903-t26_1	CP003829.1:71,514..73,232(+)	hypothetical protein	
CNAG_04904	CNAG_04904-t26_1	CP003829.1:64,906..71,159(+)	clathrin heavy chain	
CNAG_04905	CNAG_04905-t26_1	CP003829.1:61,430..63,740(+)	tRNA (uracil-5-)-methyltransferase	
CNAG_04906	CNAG_04906-t26_1	CP003829.1:59,432..63,504(-)	26S protease regulatory subunit 10B	
CNAG_04907	CNAG_04907-t26_1	CP003829.1:56,879..59,475(+)	hypothetical protein, hypothetical protein, variant	
CNAG_04907	CNAG_04907-t26_2	CP003829.1:56,879..59,475(+)	hypothetical protein, hypothetical protein, variant	
CNAG_04908	CNAG_04908-t26_1	CP003829.1:53,587..56,053(+)	hypothetical protein, hypothetical protein, variant	
CNAG_04908	CNAG_04908-t26_2	CP003829.1:53,587..56,053(+)	hypothetical protein, hypothetical protein, variant	
CNAG_04909	CNAG_04909-t26_1	CP003829.1:47,343..52,047(-)	serine carboxypeptidase-like 33	
CNAG_04911	CNAG_04911-t26_1	CP003829.1:42,952..46,384(-)	hypothetical protein, hypothetical protein, variant	
CNAG_04911	CNAG_04911-t26_2	CP003829.1:42,952..46,384(-)	hypothetical protein, hypothetical protein, variant	
CNAG_04912	CNAG_04912-t26_1	CP003829.1:42,621..42,929(-)	hypothetical protein	
CNAG_04913	CNAG_04913-t26_1	CP003829.1:40,428..43,955(+)	syntaxin 5	
CNAG_04914	CNAG_04914-t26_1	CP003829.1:39,522..40,390(-)	small nuclear ribonucleoprotein G	
CNAG_04915	CNAG_04915-t26_1	CP003829.1:37,283..38,295(-)	hypothetical protein	
CNAG_04916	CNAG_04916-t26_1	CP003829.1:33,765..36,984(-)	hypothetical protein	
CNAG_04919	CNAG_04919-t26_1	CP003829.1:26,382..28,342(+)	hypothetical protein	
CNAG_04920	CNAG_04920-t26_1	CP003829.1:21,726..24,883(+)	galactose transporter, galactose transporter, variant	
CNAG_04920	CNAG_04920-t26_2	CP003829.1:21,726..24,883(+)	galactose transporter, galactose transporter, variant	
CNAG_04921	CNAG_04921-t26_1	CP003829.1:19,344..20,694(-)	hypothetical protein	
CNAG_04922	CNAG_04922-t26_1	CP003829.1:16,150..18,578(-)	hypothetical protein	
CNAG_04925	CNAG_04925-t26_1	CP003829.1:10,189..13,137(-)	nuclear protein	
CNAG_04926	CNAG_04926-t26_1	CP003829.1:8,336..10,243(+)	hypothetical protein	
CNAG_04927	CNAG_04927-t26_1	CP003829.1:7,154..8,256(-)	hypothetical protein	
CNAG_04931	CNAG_04931-t26_1	CP003829.1:1,908..3,645(-)	putative hexose transporter	
CNAG_04932	CNAG_04932-t26_1	CP003823.1:10,017..12,415(+)	hypothetical protein	
CNAG_04933	CNAG_04933-t26_1	CP003823.1:12,846..15,246(-)	hypothetical protein, hypothetical protein, variant 1, hypothetical protein, variant 2	
CNAG_04933	CNAG_04933-t26_2	CP003823.1:12,846..15,246(-)	hypothetical protein, hypothetical protein, variant 1, hypothetical protein, variant 2	
CNAG_04933	CNAG_04933-t26_3	CP003823.1:12,846..15,246(-)	hypothetical protein, hypothetical protein, variant 1, hypothetical protein, variant 2	
CNAG_04934	CNAG_04934-t26_1	CP003823.1:15,499..17,277(-)	hypothetical protein	
CNAG_04935	CNAG_04935-t26_1	CP003823.1:17,416..19,142(+)	hypothetical protein	
CNAG_04936	CNAG_04936-t26_1	CP003823.1:19,063..22,485(-)	condensin complex subunit 2	
CNAG_04937	CNAG_04937-t26_1	CP003823.1:22,610..24,369(+)	peroxin-12	
CNAG_04938	CNAG_04938-t26_1	CP003823.1:24,518..26,353(-)	hypothetical protein, hypothetical protein, variant	
CNAG_04938	CNAG_04938-t26_2	CP003823.1:24,518..26,353(-)	hypothetical protein, hypothetical protein, variant	
CNAG_04939	CNAG_04939-t26_1	CP003823.1:26,594..29,588(+)	hypothetical protein	
CNAG_04943	CNAG_04943-t26_1	CP003823.1:38,864..44,004(-)	CBS domain-containing protein, CBS domain-containing protein, variant	
CNAG_04943	CNAG_04943-t26_2	CP003823.1:38,864..44,004(-)	CBS domain-containing protein, CBS domain-containing protein, variant	
CNAG_04944	CNAG_04944-t26_1	CP003823.1:45,187..48,021(-)	hypothetical protein, hypothetical protein, variant	
CNAG_04944	CNAG_04944-t26_2	CP003823.1:45,187..48,021(-)	hypothetical protein, hypothetical protein, variant	
