[Gene ID]	[source_id]	[Input Ortholog(s)]	[Ortholog Group]	[Paralog count]	[Ortholog count]	[Gene Name or Symbol]	
Afu4g01130	Afu4g01130-T	CNAG_06905	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_129624">OG5_129624</a>	1	176	N/A	
Afu4g01140	Afu4g01140-T	CNAG_00539,CNAG_02561,CNAG_04794,CNAG_06119	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_131650">OG5_131650</a>	1	94	N/A	
Afu4g01310	Afu4g01310-T	CNAG_02335,CNAG_06566	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_128461">OG5_128461</a>	1	127	N/A	
Afu4g01360	Afu4g01360-T	CNAG_00905,CNAG_03707,CNAG_04898	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_130801">OG5_130801</a>	2	137	N/A	
Afu4g01380	Afu4g01380-T	CNAG_03949,CNAG_03957	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_127049">OG5_127049</a>	1	107	N/A	
Afu4g01450	Afu4g01450-T	CNAG_01400,CNAG_04951	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_129003">OG5_129003</a>	2	205	N/A	
Afu4g01490	Afu4g01490-T	CNAG_00839,CNAG_04690	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_126763">OG5_126763</a>	3	250	N/A	
Afu4g01530	Afu4g01530-T	CNAG_00843	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_133483">OG5_133483</a>	1	99	N/A	
Afu4g01550	Afu4g01550-T	CNAG_03269	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_135109">OG5_135109</a>	1	66	N/A	
Afu4g01560	Afu4g01560-T	CNAG_03910	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_132935">OG5_132935</a>	2	88	N/A	
Afu4g02840	Afu4g02840-T	CNAG_04934	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_130201">OG5_130201</a>	2	153	N/A	
Afu4g02860	Afu4g02860-T	CNAG_00850	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_142757">OG5_142757</a>	0	32	N/A	
Afu4g02900	Afu4g02900-T	CNAG_01988	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_144414">OG5_144414</a>	1	57	fphA	
Afu4g02920	Afu4g02920-T	CNAG_06750	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_130241">OG5_130241</a>	0	62	N/A	
Afu4g02930	Afu4g02930-T	CNAG_02742,CNAG_02745	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_128554">OG5_128554</a>	1	168	N/A	
Afu4g02970	Afu4g02970-T	CNAG_00497	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_128478">OG5_128478</a>	0	293	TMEM16	
Afu4g02980	Afu4g02980-T	CNAG_02988	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_128992">OG5_128992</a>	0	61	N/A	
Afu4g02990	Afu4g02990-T	CNAG_01282	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_134772">OG5_134772</a>	0	50	N/A	
Afu4g03000	Afu4g03000-T	CNAG_01298	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_128271">OG5_128271</a>	0	137	N/A	
Afu4g03020	Afu4g03020-T	CNAG_02695	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_130234">OG5_130234</a>	0	64	N/A	
Afu4g03030	Afu4g03030-T	CNAG_00271	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_130230">OG5_130230</a>	0	58	N/A	
Afu4g03040	Afu4g03040-T	CNAG_01175	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_127881">OG5_127881</a>	0	78	N/A	
Afu4g03050	Afu4g03050-T	CNAG_00584	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_127737">OG5_127737</a>	0	69	pfy1	
Afu4g03070	Afu4g03070-T	CNAG_04393,CNAG_06585	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_126701">OG5_126701</a>	1	183	N/A	
Afu4g03100	Afu4g03100-T	CNAG_04655	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_144590">OG5_144590</a>	0	50	N/A	
Afu4g03110	Afu4g03110-T	CNAG_01683	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_134813">OG5_134813</a>	2	68	N/A	
Afu4g03120	Afu4g03120-T	CNAG_01080,CNAG_05169	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_126945">OG5_126945</a>	3	201	N/A	
Afu4g03140	Afu4g03140-T	CNAG_02028	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_127107">OG5_127107</a>	0	118	N/A	
Afu4g03150	Afu4g03150-T	CNAG_02105	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_133998">OG5_133998</a>	0	44	N/A	
Afu4g03160	Afu4g03160-T	CNAG_03840	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_128700">OG5_128700</a>	0	79	N/A	
Afu4g03180	Afu4g03180-T	CNAG_02268	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_136144">OG5_136144</a>	0	56	N/A	
Afu4g03310	Afu4g03310-T	CNAG_02364	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_163563">OG5_163563</a>	0	40	N/A	
Afu4g03340	Afu4g03340-T	CNAG_01174,CNAG_04323	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_131769">OG5_131769</a>	3	135	N/A	
Afu4g03390	Afu4g03390-T	CNAG_01742	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_126615">OG5_126615</a>	1	411	N/A	
Afu4g03410	Afu4g03410-T	CNAG_01464	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_130710">OG5_130710</a>	1	83	fhpA	
Afu4g03420	Afu4g03420-T	CNAG_03084,CNAG_06589	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_137952">OG5_137952</a>	0	42	N/A	
Afu4g03430	Afu4g03430-T	CNAG_03086	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_159392">OG5_159392</a>	0	33	N/A	
Afu4g03450	Afu4g03450-T	CNAG_04934	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_130201">OG5_130201</a>	2	153	N/A	
Afu4g03590	Afu4g03590-T	CNAG_01002	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_130469">OG5_130469</a>	3	124	N/A	
Afu4g03610	Afu4g03610-T	CNAG_02777,CNAG_05459	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_127743">OG5_127743</a>	2	294	phoD	
Afu4g03615	Afu4g03615-T	CNAG_01056,CNAG_03759	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_144807">OG5_144807</a>	0	52	N/A	
Afu4g03620	Afu4g03620-T	CNAG_04622	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_135775">OG5_135775</a>	0	42	N/A	
Afu4g03630	Afu4g03630-T	CNAG_03819	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_129172">OG5_129172</a>	0	88	erg6	
Afu4g03640	Afu4g03640-T	CNAG_00708	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_128702">OG5_128702</a>	0	82	N/A	
Afu4g03645	Afu4g03645-T	CNAG_01089	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_130778">OG5_130778</a>	0	76	N/A	
Afu4g03650	Afu4g03650-T	CNAG_04976	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_128294">OG5_128294</a>	0	115	N/A	
Afu4g03690	Afu4g03690-T	CNAG_02377	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_136974">OG5_136974</a>	1	84	N/A	
Afu4g03700	Afu4g03700-T	CNAG_06059	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_130967">OG5_130967</a>	1	78	N/A	
Afu4g03710	Afu4g03710-T	CNAG_00710	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_127086">OG5_127086</a>	3	127	N/A	
Afu4g03722	Afu4g03722-T	CNAG_04519	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_133338">OG5_133338</a>	1	80	N/A	
Afu4g03760	Afu4g03760-T	CNAG_01594	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_127334">OG5_127334</a>	0	87	N/A	
Afu4g03770	Afu4g03770-T	CNAG_06371	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_127281">OG5_127281</a>	1	175	N/A	
Afu4g03790	Afu4g03790-T	CNAG_05973	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_127207">OG5_127207</a>	2	128	N/A	
Afu4g03800	Afu4g03800-T	CNAG_05842	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_126554">OG5_126554</a>	8	915	N/A	
Afu4g03820	Afu4g03820-T	CNAG_03154	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_144591">OG5_144591</a>	0	61	N/A	
Afu4g03850	Afu4g03850-T	CNAG_04197	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_127901">OG5_127901</a>	0	117	N/A	
Afu4g03860	Afu4g03860-T	CNAG_07628	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_127970">OG5_127970</a>	0	86	nip1	
Afu4g03870	Afu4g03870-T	CNAG_05704	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_128498">OG5_128498</a>	0	83	N/A	
Afu4g03880	Afu4g03880-T	CNAG_00656	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_126953">OG5_126953</a>	0	101	N/A	
Afu4g03890	Afu4g03890-T	CNAG_07779	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_132306">OG5_132306</a>	0	90	N/A	
Afu4g03900	Afu4g03900-T	CNAG_05721	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_129142">OG5_129142</a>	0	108	mfp	
Afu4g03945	Afu4g03945-T	CNAG_02686,CNAG_06448	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_126775">OG5_126775</a>	2	185	N/A	
Afu4g03950	Afu4g03950-T	CNAG_02686,CNAG_06448	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_126775">OG5_126775</a>	2	185	N/A	
Afu4g03960	Afu4g03960-T	CNAG_04184	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_138639">OG5_138639</a>	0	81	farA	
Afu4g03990	Afu4g03990-T	CNAG_01284	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_128977">OG5_128977</a>	0	84	N/A	
Afu4g04030	Afu4g04030-T	CNAG_02861	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_132595">OG5_132595</a>	0	65	N/A	
Afu4g04060	Afu4g04060-T	CNAG_01010	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_131669">OG5_131669</a>	0	73	N/A	
Afu4g04070	Afu4g04070-T	CNAG_01421,CNAG_04183,CNAG_05915	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_126579">OG5_126579</a>	1	364	N/A	
Afu4g04075	Afu4g04075-T	CNAG_04066,CNAG_05831	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_127043">OG5_127043</a>	2	153	N/A	
Afu4g04100	Afu4g04100-T	CNAG_00248	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_129453">OG5_129453</a>	0	88	N/A	
Afu4g04110	Afu4g04110-T	CNAG_06280	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_128833">OG5_128833</a>	0	90	N/A	
Afu4g04120	Afu4g04120-T	CNAG_02670	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_136041">OG5_136041</a>	0	80	N/A	
Afu4g04130	Afu4g04130-T	CNAG_03452	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_127572">OG5_127572</a>	0	109	N/A	
Afu4g04150	Afu4g04150-T	CNAG_02806	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_126754">OG5_126754</a>	2	183	N/A	
Afu4g04160	Afu4g04160-T	CNAG_06218,CNAG_06482	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_127783">OG5_127783</a>	3	179	N/A	
Afu4g04180	Afu4g04180-T	CNAG_02217,CNAG_03326,CNAG_06487,CNAG_07499	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_129261">OG5_129261</a>	3	317	chsB	
Afu4g04210	Afu4g04210-T	CNAG_04269	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_133339">OG5_133339</a>	0	112	lap1	
Afu4g04270	Afu4g04270-T	CNAG_04692	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_127385">OG5_127385</a>	0	95	N/A	
Afu4g04290	Afu4g04290-T	CNAG_00660	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_136145">OG5_136145</a>	0	55	N/A	
Afu4g04300	Afu4g04300-T	CNAG_04399	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_127174">OG5_127174</a>	0	80	N/A	
Afu4g04310	Afu4g04310-T	CNAG_03528	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_127910">OG5_127910</a>	0	102	N/A	
Afu4g04330	Afu4g04330-T	CNAG_03235	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_130504">OG5_130504</a>	0	90	N/A	
Afu4g04355	Afu4g04355-T	CNAG_00688,CNAG_03455	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_129103">OG5_129103</a>	3	142	N/A	
Afu4g04360	Afu4g04360-T	CNAG_06393	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_128887">OG5_128887</a>	0	95	N/A	
Afu4g04380	Afu4g04380-T	CNAG_02893	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_128465">OG5_128465</a>	0	153	N/A	
Afu4g04390	Afu4g04390-T	CNAG_07686	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_136423">OG5_136423</a>	0	69	N/A	
Afu4g04410	Afu4g04410-T	CNAG_03134,CNAG_04308	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_127943">OG5_127943</a>	0	92	N/A	
Afu4g04420	Afu4g04420-T	CNAG_04650	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_129661">OG5_129661</a>	0	100	N/A	
Afu4g04460	Afu4g04460-T	CNAG_06095	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_127128">OG5_127128</a>	0	88	N/A	
Afu4g04470	Afu4g04470-T	CNAG_04775	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_134269">OG5_134269</a>	0	57	N/A	
Afu4g04520	Afu4g04520-T	CNAG_00747	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_126862">OG5_126862</a>	0	99	N/A	
Afu4g04530	Afu4g04530-T	CNAG_03555	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_126778">OG5_126778</a>	1	222	N/A	
Afu4g04550	Afu4g04550-T	CNAG_02546	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_134779">OG5_134779</a>	0	63	N/A	
Afu4g04590	Afu4g04590-T	CNAG_07359	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_128411">OG5_128411</a>	0	83	N/A	
Afu4g04600	Afu4g04600-T	CNAG_00022,CNAG_05875	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_127581">OG5_127581</a>	1	147	N/A	
Afu4g04612	Afu4g04612-T	CNAG_05765	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_128268">OG5_128268</a>	0	101	N/A	
Afu4g04620	Afu4g04620-T	CNAG_07664	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_128023">OG5_128023</a>	0	103	N/A	
Afu4g04630	Afu4g04630-T	CNAG_03508	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_127686">OG5_127686</a>	0	81	N/A	
Afu4g04660	Afu4g04660-T	CNAG_04666	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_127606">OG5_127606</a>	0	84	N/A	
Afu4g04670	Afu4g04670-T	CNAG_02940	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_132937">OG5_132937</a>	0	70	N/A	
Afu4g04680	Afu4g04680-T	CNAG_04631	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_128934">OG5_128934</a>	0	68	N/A	
Afu4g04710	Afu4g04710-T	CNAG_05155	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_133623">OG5_133623</a>	0	71	ptpA	
Afu4g04715	Afu4g04715-T	CNAG_04529	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_132669">OG5_132669</a>	0	59	N/A	
Afu4g04720	Afu4g04720-T	CNAG_02816	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_129616">OG5_129616</a>	0	90	N/A	
Afu4g04730	Afu4g04730-T	CNAG_00645	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_127122">OG5_127122</a>	1	174	N/A	
Afu4g04740	Afu4g04740-T	CNAG_06545	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_129083">OG5_129083</a>	0	102	N/A	
Afu4g04745	Afu4g04745-T	CNAG_04603	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_130239">OG5_130239</a>	0	73	N/A	
Afu4g04750	Afu4g04750-T	CNAG_03544	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_138647">OG5_138647</a>	0	57	N/A	
Afu4g04760	Afu4g04760-T	CNAG_02233	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_128386">OG5_128386</a>	0	123	N/A	
Afu4g04810	Afu4g04810-T	CNAG_02817	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_127321">OG5_127321</a>	0	115	srgA	
Afu4g04815	Afu4g04815-T	CNAG_04746	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_136200">OG5_136200</a>	0	58	N/A	
Afu4g04820	Afu4g04820-T	CNAG_01737	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_129113">OG5_129113</a>	1	95	erg25B	
Afu4g05830	Afu4g05830-T	CNAG_04136	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_127565">OG5_127565</a>	0	94	idi2	
Afu4g05840	Afu4g05840-T	CNAG_05353	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_136448">OG5_136448</a>	0	67	N/A	
Afu4g05855	Afu4g05855-T	CNAG_03661	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_129611">OG5_129611</a>	0	75	N/A	
Afu4g05860	Afu4g05860-T	CNAG_02266	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_127327">OG5_127327</a>	0	142	N/A	
Afu4g05870	Afu4g05870-T	CNAG_00984,CNAG_01102	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_128170">OG5_128170</a>	1	86	N/A	
Afu4g05880	Afu4g05880-T	CNAG_07494	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_127902">OG5_127902</a>	0	90	N/A	
Afu4g05910	Afu4g05910-T	CNAG_06147	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_140272">OG5_140272</a>	1	61	N/A	
Afu4g05915	Afu4g05915-T	CNAG_06147	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_140272">OG5_140272</a>	1	61	N/A	
Afu4g05920	Afu4g05920-T	CNAG_06880	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_128708">OG5_128708</a>	0	88	N/A	
Afu4g05930	Afu4g05930-T	CNAG_06660	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_144594">OG5_144594</a>	0	54	N/A	
Afu4g05950	Afu4g05950-T	CNAG_03985	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_127295">OG5_127295</a>	0	84	N/A	
Afu4g05960	Afu4g05960-T	CNAG_00909,CNAG_07348	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_127040">OG5_127040</a>	0	89	N/A	
Afu4g05970	Afu4g05970-T	CNAG_01667	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_127332">OG5_127332</a>	1	129	N/A	
Afu4g05990	Afu4g05990-T	CNAG_01597	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_136556">OG5_136556</a>	0	59	N/A	
Afu4g06000	Afu4g06000-T	CNAG_07637	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_127133">OG5_127133</a>	0	83	N/A	
Afu4g06010	Afu4g06010-T	CNAG_05999	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_134816">OG5_134816</a>	0	70	N/A	
Afu4g06020	Afu4g06020-T	CNAG_02541	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_136903">OG5_136903</a>	0	63	phoC	
Afu4g06050	Afu4g06050-T	CNAG_03485	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_130973">OG5_130973</a>	4	163	N/A	
Afu4g06070	Afu4g06070-T	CNAG_04613	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_126934">OG5_126934</a>	0	83	N/A	
Afu4g06080	Afu4g06080-T	CNAG_00097,CNAG_00864,CNAG_04552	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_126683">OG5_126683</a>	2	204	N/A	
Afu4g06090	Afu4g06090-T	CNAG_04194	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_127687">OG5_127687</a>	0	85	N/A	
Afu4g06120	Afu4g06120-T	CNAG_03003	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_136813">OG5_136813</a>	0	56	N/A	
Afu4g06130	Afu4g06130-T	CNAG_01798	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_136989">OG5_136989</a>	0	59	N/A	
Afu4g06150	Afu4g06150-T	CNAG_02947	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_129163">OG5_129163</a>	0	82	N/A	
