[Gene ID]	[source_id]	[Genomic Location (Gene)]	[Product Description]	
YLL048C	YLL048C-t26_1	BK006945:41,280..46,265(-)	bile acid-transporting ATPase YBT1	
YLL049W	YLL049W-t26_1	BK006945:40,666..41,205(+)	Ldb18p	
YLL050C	YLL050C-t26_1	BK006945:39,804..40,414(-)	cofilin	
YLL051C	YLL051C-t26_1	BK006945:37,333..39,471(-)	putative ferric-chelate reductase	
YLL052C	YLL052C-t26_1	BK006945:35,912..36,361(-)	Aqy2p	
YLL053C	YLL053C-t26_1	BK006945:35,503..35,961(-)	hypothetical protein	
YLL054C	YLL054C-t26_1	BK006945:32,673..35,204(-)	hypothetical protein	
YLL055W	YLL055W-t26_1	BK006945:30,109..31,704(+)	Yct1p	
YLL056C	YLL056C-t26_1	BK006945:27,409..28,305(-)	hypothetical protein	
YLL057C	YLL057C-t26_1	BK006945:25,756..26,994(-)	sulfonate dioxygenase	
YLL058W	YLL058W-t26_1	BK006945:23,569..25,296(+)	cystathionine gamma-synthase	
YLL060C	YLL060C-t26_1	BK006945:21,138..21,839(-)	glutathione transferase GTT2	
YLL061W	YLL061W-t26_1	BK006945:17,956..19,707(+)	S-methylmethionine permease MMP1	
YLL062C	YLL062C-t26_1	BK006945:16,639..17,613(-)	S-adenosylmethionine-homocysteine S-methyltransferase MHT1	
YLL063C	YLL063C-t26_1	BK006945:14,648..16,072(-)	acetyltransferase	
YLL064C	YLL064C-t26_1	BK006945:13,083..13,445(-)	seripauperin PAU18	
YLL066C	YLL066C-t26_1	BK006945:6,120..9,836(-)	Y' element ATP-dependent helicase	
YLL066W-B	YLL066W-B-t26_1	BK006945:5,605..5,775(+)	hypothetical protein	
YLL067C	YLL067C-t26_1	BK006945:585..4,301(-)	Y' element ATP-dependent helicase	
YLR001C	YLR001C-t26_1	BK006945:151,389..153,977(-)	hypothetical protein	
YLR002C	YLR002C-t26_1	BK006945:154,343..156,334(-)	Noc3p	
YLR003C	YLR003C-t26_1	BK006945:156,855..157,730(-)	Cms1p	
YLR004C	YLR004C-t26_1	BK006945:157,934..159,505(-)	Thi73p	
YLR005W	YLR005W-t26_1	BK006945:160,049..161,434(+)	TFIIH/NER complex subunit SSL1	
YLR006C	YLR006C-t26_1	BK006945:161,755..163,893(-)	mitogen-activated protein kinase kinase kinase SSK1	
YLR007W	YLR007W-t26_1	BK006945:164,392..165,402(+)	Smc5-Smc6 complex subunit NSE1	
YLR008C	YLR008C-t26_1	BK006945:165,577..166,083(-)	Pam18p	
YLR009W	YLR009W-t26_1	BK006945:166,537..167,136(+)	ATPase-activating ribosome biosynthesis protein	
YLR010C	YLR010C-t26_1	BK006945:167,320..167,802(-)	Ten1p	
YLR011W	YLR011W-t26_1	BK006945:169,103..169,678(+)	flavin-dependent quinone reductase	
YLR012C	YLR012C-t26_1	BK006945:169,982..170,281(-)	hypothetical protein	
YLR013W	YLR013W-t26_1	BK006945:171,339..171,764(+)	Gat3p	
YLR014C	YLR014C-t26_1	BK006945:172,268..174,982(-)	Ppr1p	
YLR015W	YLR015W-t26_1	BK006945:175,227..176,744(+)	Bre2p	
YLR016C	YLR016C-t26_1	BK006945:176,802..177,416(-)	Pml1p	
YLR017W	YLR017W-t26_1	BK006945:177,608..178,621(+)	S-methyl-5-thioadenosine phosphorylase	
YLR018C	YLR018C-t26_1	BK006945:178,707..179,606(-)	Pom34p	
YLR019W	YLR019W-t26_1	BK006945:180,288..181,481(+)	putative phosphatase	
YLR020C	YLR020C-t26_1	BK006945:181,789..183,405(-)	sterol esterase	
YLR021W	YLR021W-t26_1	BK006945:183,623..184,162(+)	Irc25p	
YLR022C	YLR022C-t26_1	BK006945:184,174..184,926(-)	guanine nucleotide exchange factor SDO1	
YLR023C	YLR023C-t26_1	BK006945:185,498..187,129(-)	Izh3p	
YLR024C	YLR024C-t26_1	BK006945:187,663..193,281(-)	putative ubiquitin-protein ligase UBR2	
YLR025W	YLR025W-t26_1	BK006945:194,452..195,174(+)	ESCRT-III subunit protein SNF7	
YLR026C	YLR026C-t26_1	BK006945:195,450..196,472(-)	t-SNARE syntaxin	
YLR027C	YLR027C-t26_1	BK006945:196,829..198,085(-)	aspartate transaminase AAT2	
YLR028C	YLR028C-t26_1	BK006945:199,540..201,315(-)	bifunctional phosphoribosylaminoimidazolecarboxamide formyltransferase/IMP cyclohydrolase ADE16	
YLR029C	YLR029C-t26_1	BK006945:201,976..202,590(-)	ribosomal 60S subunit protein L15A	
YLR030W	YLR030W-t26_1	BK006945:203,290..204,081(+)	hypothetical protein	
YLR031W	YLR031W-t26_1	BK006945:204,225..204,785(+)	hypothetical protein	
YLR032W	YLR032W-t26_1	BK006945:204,991..208,500(+)	DNA helicase RAD5	
YLR033W	YLR033W-t26_1	BK006945:208,761..210,269(+)	Rsc58p	
YLR034C	YLR034C-t26_1	BK006945:210,512..211,933(-)	putative divalent metal ion transporter SMF3	
YLR035C	YLR035C-t26_1	BK006945:212,369..214,456(-)	mismatch repair protein MLH2	
YLR035C-A	YLR035C-A-t26_1	BK006945:215,440..218,907(-)	gag-pol fusion protein	
YLR036C	YLR036C-t26_1	BK006945:221,521..222,132(-)	hypothetical protein	
YLR037C	YLR037C-t26_1	BK006945:222,685..223,059(-)	seripauperin PAU23	
YLR038C	YLR038C-t26_1	BK006945:224,921..225,172(-)	cytochrome c oxidase subunit VIb	
YLR039C	YLR039C-t26_1	BK006945:225,426..228,596(-)	Ric1p	
YLR040C	YLR040C-t26_1	BK006945:228,908..229,582(-)	Afb1p	
YLR042C	YLR042C-t26_1	BK006945:229,966..230,451(-)	hypothetical protein	
YLR043C	YLR043C-t26_1	BK006945:231,702..232,013(-)	thioredoxin TRX1	
YLR044C	YLR044C-t26_1	BK006945:232,390..234,081(-)	indolepyruvate decarboxylase 1	
YLR045C	YLR045C-t26_1	BK006945:235,037..237,703(-)	Stu2p	
YLR046C	YLR046C-t26_1	BK006945:238,001..238,813(-)	hypothetical protein	
YLR047C	YLR047C-t26_1	BK006945:239,347..241,407(-)	putative ferric-chelate reductase	
YLR048W	YLR048W-t26_1	BK006945:242,232..243,349(+)	ribosomal 40S subunit protein S0B	
YLR049C	YLR049C-t26_1	BK006945:243,886..245,172(-)	hypothetical protein	
YLR050C	YLR050C-t26_1	BK006945:245,587..246,072(-)	hypothetical protein	
YLR051C	YLR051C-t26_1	BK006945:246,324..246,977(-)	Fcf2p	
YLR052W	YLR052W-t26_1	BK006945:247,201..247,953(+)	Ies3p	
YLR053C	YLR053C-t26_1	BK006945:248,100..248,426(-)	hypothetical protein	
YLR054C	YLR054C-t26_1	BK006945:248,717..250,978(-)	Osw2p	
YLR055C	YLR055C-t26_1	BK006945:251,272..253,080(-)	SAGA complex subunit SPT8	
YLR056W	YLR056W-t26_1	BK006945:253,861..254,958(+)	C-5 sterol desaturase	
YLR057W	YLR057W-t26_1	BK006945:255,306..257,855(+)	putative mannosidase MNL2	
YLR058C	YLR058C-t26_1	BK006945:257,992..259,401(-)	glycine hydroxymethyltransferase SHM2	
YLR059C	YLR059C-t26_1	BK006945:259,738..260,547(-)	Rex2p	
YLR060W	YLR060W-t26_1	BK006945:260,979..262,766(+)	phenylalanine--tRNA ligase subunit beta	
YLR061W	YLR061W-t26_1	BK006945:263,194..263,948(+)	ribosomal 60S subunit protein L22A	
YLR063W	YLR063W-t26_1	BK006945:264,157..265,254(+)	25S rRNA (uracil2843-N3)-methyltransferase	
YLR064W	YLR064W-t26_1	BK006945:265,456..266,277(+)	Per33p	
YLR065C	YLR065C-t26_1	BK006945:266,373..266,918(-)	Env10p	
YLR066W	YLR066W-t26_1	BK006945:267,169..267,723(+)	signal peptidase complex subunit SPC3	
YLR067C	YLR067C-t26_1	BK006945:267,813..270,710(-)	Pet309p	
YLR068W	YLR068W-t26_1	BK006945:271,008..271,463(+)	Fyv7p	
YLR069C	YLR069C-t26_1	BK006945:271,630..273,915(-)	Mef1p	
YLR070C	YLR070C-t26_1	BK006945:274,141..275,211(-)	D-xylulose reductase XYL2	
YLR071C	YLR071C-t26_1	BK006945:275,378..278,626(-)	Rgr1p	
YLR072W	YLR072W-t26_1	BK006945:278,862..280,943(+)	Lam6p	
YLR073C	YLR073C-t26_1	BK006945:281,019..281,621(-)	Rfu1p	
YLR074C	YLR074C-t26_1	BK006945:281,956..282,456(-)	Bud20p	
YLR075W	YLR075W-t26_1	BK006945:282,927..283,592(+)	ribosomal 60S subunit protein L10	
YLR077W	YLR077W-t26_1	BK006945:283,872..285,623(+)	Fmp25p	
YLR078C	YLR078C-t26_1	BK006945:285,736..286,559(-)	Bos1p	
YLR079W	YLR079W-t26_1	BK006945:286,820..287,674(+)	cyclin-dependent protein serine/threonine kinase inhibiting protein SIC1	
YLR080W	YLR080W-t26_1	BK006945:287,916..289,250(+)	Emp46p	
YLR081W	YLR081W-t26_1	BK006945:290,212..291,936(+)	galactose permease GAL2	
YLR082C	YLR082C-t26_1	BK006945:292,394..293,572(-)	Srl2p	
YLR083C	YLR083C-t26_1	BK006945:294,091..296,094(-)	Emp70p	
YLR084C	YLR084C-t26_1	BK006945:296,589..300,251(-)	Rax2p	
YLR085C	YLR085C-t26_1	BK006945:300,673..301,989(-)	Arp6p	
YLR086W	YLR086W-t26_1	BK006945:302,243..306,499(+)	condensin subunit SMC4	
YLR087C	YLR087C-t26_1	BK006945:306,855..315,731(-)	Csf1p	
YLR088W	YLR088W-t26_1	BK006945:316,107..317,951(+)	GPI-anchor transamidase subunit GAA1	
YLR089C	YLR089C-t26_1	BK006945:318,237..320,015(-)	alanine transaminase ALT1	
YLR090W	YLR090W-t26_1	BK006945:320,701..322,080(+)	Xdj1p	
YLR091W	YLR091W-t26_1	BK006945:322,297..323,178(+)	Gep5p	
YLR092W	YLR092W-t26_1	BK006945:323,544..326,225(+)	sulfate permease	
YLR093C	YLR093C-t26_1	BK006945:326,513..327,415(-)	Nyv1p	
YLR094C	YLR094C-t26_1	BK006945:327,730..329,238(-)	Gis3p	
YLR095C	YLR095C-t26_1	BK006945:329,677..332,115(-)	Ioc2p	
YLR096W	YLR096W-t26_1	BK006945:332,590..336,033(+)	serine/threonine protein kinase KIN2	
YLR097C	YLR097C-t26_1	BK006945:336,231..337,265(-)	SCF ubiquitin ligase complex subunit HRT3	
YLR098C	YLR098C-t26_1	BK006945:337,527..339,473(-)	Cha4p	
YLR099C	YLR099C-t26_1	BK006945:339,744..340,928(-)	lysophosphatidic acid acyltransferase ICT1	
YLR099W-A	YLR099W-A-t26_1	BK006945:341,325..341,588(+)	Mim2p	
YLR100W	YLR100W-t26_1	BK006945:341,810..342,853(+)	3-keto-steroid reductase	
YLR102C	YLR102C-t26_1	BK006945:342,970..343,767(-)	anaphase promoting complex subunit 9	
YLR103C	YLR103C-t26_1	BK006945:343,989..345,941(-)	DNA replication initiation factor CDC45	
YLR104W	YLR104W-t26_1	BK006945:346,585..346,980(+)	Lcl2p	
YLR105C	YLR105C-t26_1	BK006945:347,047..348,180(-)	tRNA splicing endonuclease subunit SEN2	
YLR106C	YLR106C-t26_1	BK006945:349,006..363,738(-)	AAA family ATPase midasin	
YLR107W	YLR107W-t26_1	BK006945:364,116..365,330(+)	RNA exonuclease	
YLR108C	YLR108C-t26_1	BK006945:366,667..368,124(-)	hypothetical protein	
YLR109W	YLR109W-t26_1	BK006945:368,781..369,311(+)	thioredoxin peroxidase AHP1	
YLR110C	YLR110C-t26_1	BK006945:369,697..370,098(-)	Ccw12p	
YLR113W	YLR113W-t26_1	BK006945:371,620..372,927(+)	mitogen-activated protein kinase HOG1	
YLR114C	YLR114C-t26_1	BK006945:374,944..377,238(-)	Avl9p	
YLR115W	YLR115W-t26_1	BK006945:377,985..380,564(+)	cleavage polyadenylation factor subunit CFT2	
YLR116W	YLR116W-t26_1	BK006945:380,822..382,252(+)	mRNA splicing protein MSL5	
YLR117C	YLR117C-t26_1	BK006945:382,471..384,534(-)	Clf1p	
YLR118C	YLR118C-t26_1	BK006945:384,725..385,408(-)	palmitoyl-(protein) hydrolase	
YLR119W	YLR119W-t26_1	BK006945:385,534..386,175(+)	ESCRT-I subunit protein SRN2	
YLR120C	YLR120C-t26_1	BK006945:386,511..388,220(-)	aspartyl protease	
YLR121C	YLR121C-t26_1	BK006945:388,744..390,270(-)	aspartyl protease	
YLR125W	YLR125W-t26_1	BK006945:393,484..393,894(+)	hypothetical protein	
YLR126C	YLR126C-t26_1	BK006945:394,765..395,520(-)	putative amidotransferase	
YLR127C	YLR127C-t26_1	BK006945:395,758..398,319(-)	anaphase promoting complex subunit 2	
YLR128W	YLR128W-t26_1	BK006945:398,530..399,433(+)	NEDD8 ligase DCN1	
YLR129W	YLR129W-t26_1	BK006945:399,657..402,488(+)	snoRNA-binding rRNA-processing protein DIP2	
YLR130C	YLR130C-t26_1	BK006945:402,794..404,062(-)	low-affinity Zn(2+) transporter ZRT2	
YLR131C	YLR131C-t26_1	BK006945:404,510..406,822(-)	DNA-binding transcription factor ACE2	
YLR132C	YLR132C-t26_1	BK006945:407,283..408,155(-)	phosphoric diester hydrolase	
YLR133W	YLR133W-t26_1	BK006945:408,445..410,193(+)	bifunctional choline kinase/ethanolamine kinase CKI1	
YLR134W	YLR134W-t26_1	BK006945:410,723..412,414(+)	indolepyruvate decarboxylase 5	
YLR135W	YLR135W-t26_1	BK006945:413,281..415,527(+)	Slx4p	
YLR136C	YLR136C-t26_1	BK006945:415,801..416,658(-)	Tis11p	
YLR137W	YLR137W-t26_1	BK006945:417,006..418,109(+)	S-adenosylmethionine-dependent methyltransferase	
YLR138W	YLR138W-t26_1	BK006945:418,437..421,394(+)	Nha1p	
YLR139C	YLR139C-t26_1	BK006945:421,542..423,473(-)	Sls1p	
YLR141W	YLR141W-t26_1	BK006945:423,683..424,774(+)	Rrn5p	
YLR142W	YLR142W-t26_1	BK006945:425,186..426,616(+)	proline dehydrogenase	
YLR143W	YLR143W-t26_1	BK006945:427,329..429,386(+)	diphthine--ammonia ligase	
YLR144C	YLR144C-t26_1	BK006945:429,677..432,016(-)	Acf2p	
YLR145W	YLR145W-t26_1	BK006945:432,168..432,773(+)	Rmp1p	
YLR146C	YLR146C-t26_1	BK006945:432,823..433,725(-)	spermine synthase	
YLR146W-A	YLR146W-A-t26_1	BK006945:433,870..434,058(+)	hypothetical protein	
YLR147C	YLR147C-t26_1	BK006945:434,158..434,463(-)	mRNA splicing protein SMD3	
YLR148W	YLR148W-t26_1	BK006945:434,641..437,397(+)	tethering complex subunit PEP3	
YLR149C	YLR149C-t26_1	BK006945:437,631..439,823(-)	hypothetical protein	
YLR150W	YLR150W-t26_1	BK006945:440,467..441,288(+)	Stm1p	
YLR151C	YLR151C-t26_1	BK006945:441,715..442,737(-)	8-oxo-dGTP diphosphatase	
YLR152C	YLR152C-t26_1	BK006945:442,958..444,688(-)	hypothetical protein	
YLR153C	YLR153C-t26_1	BK006945:445,524..447,575(-)	acetate--CoA ligase ACS2	
YLR154C	YLR154C-t26_1	BK006945:447,982..448,314(-)	Rnh203p	
YLR154C-G	YLR154C-G-t26_1	BK006945:462,522..462,671(-)	hypothetical protein	
YLR154C-H	YLR154C-H-t26_1	BK006945:468,827..468,958(-)	hypothetical protein	
YLR154W-C	YLR154W-C-t26_1	BK006945:454,696..455,070(+)	Tar1p	
YLR155C	YLR155C-t26_1	BK006945:469,317..470,405(-)	asparaginase ASP3-1	
YLR156C-A	YLR156C-A-t26_1	BK006945:472,479..472,610(-)	hypothetical protein	
YLR156W	YLR156W-t26_1	BK006945:472,113..472,457(+)	hypothetical protein	
YLR157C	YLR157C-t26_1	BK006945:472,969..474,057(-)	asparaginase ASP3-2	
YLR157C-A	YLR157C-A-t26_1	BK006945:480,279..481,601(-)	gag protein	
YLR157C-B	YLR157C-B-t26_1	BK006945:476,333..481,601(-)	gag-pol fusion protein	
YLR157C-C	YLR157C-C-t26_1	BK006945:482,059..482,190(-)	hypothetical protein	
YLR157W-D	YLR157W-D-t26_1	BK006945:475,764..475,976(+)	hypothetical protein	
YLR157W-E	YLR157W-E-t26_1	BK006945:481,873..482,037(+)	hypothetical protein	
YLR158C	YLR158C-t26_1	BK006945:482,549..483,637(-)	asparaginase ASP3-3	
YLR159C-A	YLR159C-A-t26_1	BK006945:485,711..485,842(-)	hypothetical protein	
YLR159W	YLR159W-t26_1	BK006945:485,345..485,689(+)	hypothetical protein	
YLR160C	YLR160C-t26_1	BK006945:486,201..487,289(-)	asparaginase ASP3-4	
YLR161W	YLR161W-t26_1	BK006945:488,997..489,341(+)	hypothetical protein	
YLR162W	YLR162W-t26_1	BK006945:489,573..489,929(+)	hypothetical protein	
YLR162W-A	YLR162W-A-t26_1	BK006945:490,406..490,594(+)	Rrt15p	
YLR163C	YLR163C-t26_1	BK006945:491,866..493,254(-)	Mas1p	
YLR164W	YLR164W-t26_1	BK006945:493,883..494,389(+)	protein SHH4	
YLR165C	YLR165C-t26_1	BK006945:494,494..495,258(-)	pseudouridine synthase PUS5	
YLR166C	YLR166C-t26_1	BK006945:495,429..498,044(-)	exocyst subunit SEC10	
YLR167W	YLR167W-t26_1	BK006945:498,947..499,405(+)	ubiquitin-ribosomal 40S subunit protein S31 fusion protein	
YLR168C	YLR168C-t26_1	BK006945:499,578..500,270(-)	Ups2p	
YLR170C	YLR170C-t26_1	BK006945:500,579..501,049(-)	Aps1p	
YLR172C	YLR172C-t26_1	BK006945:501,260..502,162(-)	diphthine synthase	
YLR173W	YLR173W-t26_1	BK006945:502,421..504,247(+)	hypothetical protein	
YLR174W	YLR174W-t26_1	BK006945:504,591..505,829(+)	isocitrate dehydrogenase (NADP(+)) IDP2	
YLR175W	YLR175W-t26_1	BK006945:506,134..507,585(+)	pseudouridine synthase CBF5	
YLR176C	YLR176C-t26_1	BK006945:507,797..510,232(-)	Rfx1p	
YLR177W	YLR177W-t26_1	BK006945:511,054..512,940(+)	hypothetical protein	
YLR178C	YLR178C-t26_1	BK006945:513,162..513,821(-)	Tfs1p	
YLR179C	YLR179C-t26_1	BK006945:514,108..514,713(-)	hypothetical protein	
YLR180W	YLR180W-t26_1	BK006945:515,262..516,410(+)	methionine adenosyltransferase SAM1	
YLR181C	YLR181C-t26_1	BK006945:516,678..517,670(-)	Vta1p	
YLR182W	YLR182W-t26_1	BK006945:517,940..520,351(+)	transcriptional regulator SWI6	
YLR183C	YLR183C-t26_1	BK006945:520,543..522,012(-)	Tos4p	
YLR185W	YLR185W-t26_1	BK006945:522,663..523,288(+)	ribosomal 60S subunit protein L37A	
YLR186W	YLR186W-t26_1	BK006945:523,632..524,390(+)	18S rRNA pseudouridine methyltransferase	
YLR187W	YLR187W-t26_1	BK006945:524,865..527,945(+)	Skg3p	
YLR188W	YLR188W-t26_1	BK006945:528,300..530,387(+)	ATP-binding cassette permease MDL1	
YLR189C	YLR189C-t26_1	BK006945:530,797..534,393(-)	Atg26p	
YLR190W	YLR190W-t26_1	BK006945:535,214..536,689(+)	Mmr1p	
YLR191W	YLR191W-t26_1	BK006945:537,272..538,432(+)	peroxin PEX13	
YLR192C	YLR192C-t26_1	BK006945:538,792..539,589(-)	translation initiation factor eIF3 subunit j	
YLR193C	YLR193C-t26_1	BK006945:540,009..540,536(-)	Ups1p	
YLR194C	YLR194C-t26_1	BK006945:540,809..541,573(-)	hypothetical protein	
YLR195C	YLR195C-t26_1	BK006945:541,937..543,304(-)	glycylpeptide N-tetradecanoyltransferase NMT1	
YLR196W	YLR196W-t26_1	BK006945:543,968..545,698(+)	rRNA-processing protein PWP1	
YLR197W	YLR197W-t26_1	BK006945:546,097..547,611(+)	snoRNP complex protein NOP56	
YLR199C	YLR199C-t26_1	BK006945:547,853..548,769(-)	Pba1p	
YLR200W	YLR200W-t26_1	BK006945:549,012..549,356(+)	tubulin-binding prefolding complex subunit YKE2	
YLR201C	YLR201C-t26_1	BK006945:549,511..550,293(-)	ubiquinone biosynthesis protein COQ9	
YLR203C	YLR203C-t26_1	BK006945:550,650..551,960(-)	Mss51p	
YLR204W	YLR204W-t26_1	BK006945:552,270..552,605(+)	Qri5p	
YLR205C	YLR205C-t26_1	BK006945:552,724..553,677(-)	Hmx1p	
YLR206W	YLR206W-t26_1	BK006945:554,578..556,419(+)	epsin	
YLR207W	YLR207W-t26_1	BK006945:556,788..559,289(+)	ubiquitin ligase complex subunit HRD3	
YLR208W	YLR208W-t26_1	BK006945:559,551..560,444(+)	GTPase-activating protein SEC13	
YLR209C	YLR209C-t26_1	BK006945:560,797..561,732(-)	purine-nucleoside phosphorylase	
YLR210W	YLR210W-t26_1	BK006945:562,008..563,390(+)	B-type cyclin CLB4	
YLR211C	YLR211C-t26_1	BK006945:563,792..564,531(-)	Atg38p	
YLR212C	YLR212C-t26_1	BK006945:564,860..566,281(-)	gamma-tubulin	
YLR213C	YLR213C-t26_1	BK006945:566,654..567,922(-)	putative glycosylase	
YLR214W	YLR214W-t26_1	BK006945:568,567..570,627(+)	ferric/cupric-chelate reductase	
YLR215C	YLR215C-t26_1	BK006945:570,776..571,858(-)	cell proliferation protein CDC123	
YLR216C	YLR216C-t26_1	BK006945:572,096..573,211(-)	peptidylprolyl isomerase CPR6	
YLR218C	YLR218C-t26_1	BK006945:573,466..573,918(-)	Coa4p	
YLR219W	YLR219W-t26_1	BK006945:574,151..576,337(+)	Msc3p	
YLR220W	YLR220W-t26_1	BK006945:576,825..577,793(+)	Ccc1p	
YLR221C	YLR221C-t26_1	BK006945:578,362..579,024(-)	Rsa3p	
YLR222C	YLR222C-t26_1	BK006945:579,318..581,771(-)	Utp13p	
YLR223C	YLR223C-t26_1	BK006945:582,233..585,490(-)	Ifh1p	
YLR224W	YLR224W-t26_1	BK006945:586,464..587,573(+)	Ucc1p	
YLR225C	YLR225C-t26_1	BK006945:587,695..588,918(-)	hypothetical protein	
YLR226W	YLR226W-t26_1	BK006945:589,354..590,541(+)	Bur2p	
YLR227C	YLR227C-t26_1	BK006945:590,562..592,043(-)	Ady4p	
YLR227W-A	YLR227W-A-t26_1	BK006945:593,438..594,760(+)	gag protein	
YLR227W-B	YLR227W-B-t26_1	BK006945:593,438..598,706(+)	gag-pol fusion protein	
YLR228C	YLR228C-t26_1	BK006945:600,019..602,463(-)	Ecm22p	
YLR229C	YLR229C-t26_1	BK006945:604,212..604,787(-)	Rho family GTPase CDC42	
YLR231C	YLR231C-t26_1	BK006945:605,758..607,119(-)	kynureninase	
YLR233C	YLR233C-t26_1	BK006945:607,425..609,524(-)	Est1p	
YLR234W	YLR234W-t26_1	BK006945:609,783..611,753(+)	DNA topoisomerase 3	
YLR237W	YLR237W-t26_1	BK006945:612,367..614,163(+)	thiamine transporter THI7	
YLR238W	YLR238W-t26_1	BK006945:614,755..616,191(+)	Far10p	
YLR239C	YLR239C-t26_1	BK006945:616,332..617,318(-)	lipoyl(octanoyl) transferase LIP2	
YLR240W	YLR240W-t26_1	BK006945:617,533..620,160(+)	phosphatidylinositol 3-kinase VPS34	
YLR241W	YLR241W-t26_1	BK006945:620,473..622,821(+)	Csc1p	
YLR242C	YLR242C-t26_1	BK006945:622,918..623,883(-)	sterol homeostasis protein ARV1	
YLR243W	YLR243W-t26_1	BK006945:624,203..625,021(+)	putative signal sequence-binding GTPase GPN3	
YLR244C	YLR244C-t26_1	BK006945:625,168..626,331(-)	methionine aminopeptidase MAP1	
YLR245C	YLR245C-t26_1	BK006945:626,502..626,930(-)	cytidine deaminase	
YLR246W	YLR246W-t26_1	BK006945:627,118..628,197(+)	palmitoyltransferase ERF2	
YLR247C	YLR247C-t26_1	BK006945:628,684..633,354(-)	E3 ubiquitin-protein ligase IRC20	
YLR248W	YLR248W-t26_1	BK006945:634,252..636,084(+)	serine/threonine protein kinase RCK2	
YLR249W	YLR249W-t26_1	BK006945:636,780..639,914(+)	translation elongation factor EF-3	
YLR250W	YLR250W-t26_1	BK006945:640,317..641,021(+)	Ssp120p	
YLR251W	YLR251W-t26_1	BK006945:641,464..642,057(+)	ethanol metabolism protein	
YLR253W	YLR253W-t26_1	BK006945:642,627..644,336(+)	Mcp2p	
YLR254C	YLR254C-t26_1	BK006945:644,404..644,973(-)	Ndl1p	
YLR256W	YLR256W-t26_1	BK006945:646,415..650,923(+)	Hap1p	
YLR256W-A	YLR256W-A-t26_1	BK006945:651,117..652,439(+)	gag protein	
YLR257W	YLR257W-t26_1	BK006945:658,826..659,791(+)	hypothetical protein	
YLR258W	YLR258W-t26_1	BK006945:660,716..662,833(+)	glycogen (starch) synthase GSY2	
YLR259C	YLR259C-t26_1	BK006945:663,284..665,002(-)	chaperone ATPase HSP60	
YLR260W	YLR260W-t26_1	BK006945:665,844..667,907(+)	sphinganine kinase LCB5	
YLR261C	YLR261C-t26_1	BK006945:668,237..668,563(-)	Vps63p	
YLR262C	YLR262C-t26_1	BK006945:668,244..668,891(-)	Rab family GTPase YPT6	
YLR262C-A	YLR262C-A-t26_1	BK006945:669,468..669,662(-)	Tma7p	
YLR263W	YLR263W-t26_1	BK006945:670,340..672,823(+)	Red1p	
YLR264C-A	YLR264C-A-t26_1	BK006945:673,828..673,944(-)	hypothetical protein	
YLR264W	YLR264W-t26_1	BK006945:673,131..673,334(+)	ribosomal 40S subunit protein S28B	
YLR265C	YLR265C-t26_1	BK006945:674,427..675,455(-)	Nej1p	
YLR266C	YLR266C-t26_1	BK006945:675,619..677,724(-)	Pdr8p	
YLR267W	YLR267W-t26_1	BK006945:678,212..679,924(+)	Bop2p	
YLR268W	YLR268W-t26_1	BK006945:680,200..680,844(+)	SNAP receptor SEC22	
YLR270W	YLR270W-t26_1	BK006945:681,186..682,238(+)	5'-(N(7)-methyl 5'-triphosphoguanosine)-(mRNA) diphosphatase	
YLR271W	YLR271W-t26_1	BK006945:682,737..683,561(+)	Cmg1p	
YLR272C	YLR272C-t26_1	BK006945:683,672..687,202(-)	condensin subunit YCS4	
YLR273C	YLR273C-t26_1	BK006945:689,083..691,029(-)	protein phosphatase regulator PIG1	
YLR274W	YLR274W-t26_1	BK006945:691,555..693,882(+)	MCM DNA helicase complex subunit MCM5	
YLR275W	YLR275W-t26_1	BK006945:694,378..694,800(+)	mRNA splicing protein SMD2	
YLR276C	YLR276C-t26_1	BK006945:695,046..696,830(-)	ATP-dependent DNA/RNA helicase	
YLR277C	YLR277C-t26_1	BK006945:697,156..699,495(-)	cleavage polyadenylation factor subunit YSH1	
YLR278C	YLR278C-t26_1	BK006945:699,999..704,024(-)	hypothetical protein	
YLR281C	YLR281C-t26_1	BK006945:704,493..704,960(-)	hypothetical protein	
YLR283W	YLR283W-t26_1	BK006945:705,186..706,130(+)	hypothetical protein	
YLR284C	YLR284C-t26_1	BK006945:706,198..707,040(-)	dodecenoyl-CoA isomerase	
YLR285C-A	YLR285C-A-t26_1	BK006945:708,168..708,338(-)	hypothetical protein	
YLR285W	YLR285W-t26_1	BK006945:707,360..708,145(+)	S-adenosylmethionine-dependent methyltransferase	
YLR286C	YLR286C-t26_1	BK006945:708,448..710,136(-)	Cts1p	
YLR287C	YLR287C-t26_1	BK006945:710,991..712,058(-)	hypothetical protein	
YLR287C-A	YLR287C-A-t26_1	BK006945:712,537..713,158(-)	ribosomal 40S subunit protein S30A	
YLR288C	YLR288C-t26_1	BK006945:713,480..714,904(-)	Mec3p	
YLR289W	YLR289W-t26_1	BK006945:715,089..717,026(+)	GTPase GUF1	
YLR290C	YLR290C-t26_1	BK006945:717,145..717,978(-)	ubiquinone biosynthesis protein COQ11	
YLR291C	YLR291C-t26_1	BK006945:718,317..719,462(-)	translation initiation factor eIF2B subunit beta	
YLR292C	YLR292C-t26_1	BK006945:719,789..720,370(-)	Sec63 complex subunit SEC72	
