[Gene ID]	[source_id]	[Input Ortholog(s)]	[Ortholog Group]	[Paralog count]	[Ortholog count]	[Gene Name or Symbol]
YJR085C	YJR085C-t26_1	CNAG_00902,CNAG_02978	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_128377">OG5_128377</a>	0	117	N/A
YJR086W	YJR086W-t26_1	CNAG_05890	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_137397">OG5_137397</a>	0	68	STE18
YJR088C	YJR088C-t26_1	CNAG_00624	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_128353">OG5_128353</a>	0	79	EMC2
YJR090C	YJR090C-t26_1	CNAG_05280,CNAG_06498	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_127678">OG5_127678</a>	0	362	GRR1
YJR091C	YJR091C-t26_1	CNAG_01360	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_135398">OG5_135398</a>	1	85	JSN1
YJR093C	YJR093C-t26_1	CNAG_02530	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_129439">OG5_129439</a>	0	73	FIP1
YJR094W-A	YJR094W-A-t26_1	CNAG_04011	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_127166">OG5_127166</a>	1	99	RPL43B
YJR095W	YJR095W-t26_1	CNAG_02288	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_133044">OG5_133044</a>	0	115	SFC1
YJR096W	YJR096W-t26_1	CNAG_01257,CNAG_01615,CNAG_01896,CNAG_02478,CNAG_03983,CNAG_07801	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_126583">OG5_126583</a>	3	558	N/A
YJR097W	YJR097W-t26_1	CNAG_07953	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_129180">OG5_129180</a>	0	73	JJJ3
YJR099W	YJR099W-t26_1	CNAG_00180	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_127717">OG5_127717</a>	0	89	YUH1
YJR100C	YJR100C-t26_1	CNAG_07164	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_132556">OG5_132556</a>	0	48	AIM25
YJR101W	YJR101W-t26_1	CNAG_02421	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_135788">OG5_135788</a>	0	58	RSM26
YJR102C	YJR102C-t26_1	CNAG_04863	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_129536">OG5_129536</a>	0	106	VPS25
YJR103W	YJR103W-t26_1	CNAG_07502	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_126851">OG5_126851</a>	1	91	URA8
YJR104C	YJR104C-t26_1	CNAG_01019	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_127584">OG5_127584</a>	0	88	SOD1
YJR105W	YJR105W-t26_1	CNAG_06489	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_128398">OG5_128398</a>	0	94	ADO1
YJR106W	YJR106W-t26_1	CNAG_00803	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_127811">OG5_127811</a>	1	120	ECM27
YJR109C	YJR109C-t26_1	CNAG_06112,CNAG_07373	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_126835">OG5_126835</a>	1	199	CPA2
YJR113C	YJR113C-t26_1	CNAG_01599	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_127867">OG5_127867</a>	0	60	RSM7
YJR117W	YJR117W-t26_1	CNAG_01378	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_127953">OG5_127953</a>	0	90	STE24
YJR119C	YJR119C-t26_1	CNAG_07411	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_127370">OG5_127370</a>	0	130	JHD2
YJR121W	YJR121W-t26_1	CNAG_05918	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_127099">OG5_127099</a>	0	105	ATP2
YJR122W	YJR122W-t26_1	CNAG_00389	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_128882">OG5_128882</a>	0	77	IBA57
YJR123W	YJR123W-t26_1	CNAG_01990	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_127064">OG5_127064</a>	0	92	RPS5
YJR125C	YJR125C-t26_1	CNAG_05100	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_128219">OG5_128219</a>	0	95	ENT3
YJR126C	YJR126C-t26_1	CNAG_00309	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_128101">OG5_128101</a>	0	205	VPS70
YJR129C	YJR129C-t26_1	CNAG_00231	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_129552">OG5_129552</a>	0	79	EFM3
YJR130C	YJR130C-t26_1	CNAG_01609	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_134809">OG5_134809</a>	2	89	STR2
YJR131W	YJR131W-t26_1	CNAG_02081	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_126925">OG5_126925</a>	0	166	MNS1
YJR133W	YJR133W-t26_1	CNAG_02546	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_134779">OG5_134779</a>	1	62	XPT1
YJR135W-A	YJR135W-A-t26_1	CNAG_05844	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_128624">OG5_128624</a>	0	77	TIM8
YJR137C	YJR137C-t26_1	CNAG_05070	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_130960">OG5_130960</a>	0	79	MET5
YJR138W	YJR138W-t26_1	CNAG_01579	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_129758">OG5_129758</a>	0	130	IML1
YJR139C	YJR139C-t26_1	CNAG_04776	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_128063">OG5_128063</a>	0	144	HOM6
YJR142W	YJR142W-t26_1	CNAG_01900,CNAG_01901	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_130336">OG5_130336</a>	0	79	N/A
YJR143C	YJR143C-t26_1	CNAG_00996	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_130391">OG5_130391</a>	0	67	PMT4
YJR144W	YJR144W-t26_1	CNAG_04267	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_135765">OG5_135765</a>	0	62	MGM101
YJR145C	YJR145C-t26_1	CNAG_00640	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_126890">OG5_126890</a>	1	115	RPS4A
YJR148W	YJR148W-t26_1	CNAG_06370	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_126731">OG5_126731</a>	1	185	BAT2
YJR149W	YJR149W-t26_1	CNAG_03243	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_129399">OG5_129399</a>	0	136	N/A
YJR152W	YJR152W-t26_1	CNAG_06875,CNAG_06890	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_131940">OG5_131940</a>	0	102	DAL5
YJR154W	YJR154W-t26_1	CNAG_00911	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_141405">OG5_141405</a>	0	66	N/A
YJR155W	YJR155W-t26_1	CNAG_00105,CNAG_01954,CNAG_05534	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_127872">OG5_127872</a>	1	207	AAD10
YJR158W	YJR158W-t26_1	CNAG_03438,CNAG_03772,CNAG_04920,CNAG_04931,CNAG_05324,CNAG_05387,CNAG_06290,CNAG_06521	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_126798">OG5_126798</a>	19	634	HXT16
YJR159W	YJR159W-t26_1	CNAG_00115,CNAG_00269,CNAG_01949,CNAG_05658	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_126928">OG5_126928</a>	4	172	SOR1
YJR160C	YJR160C-t26_1	CNAG_04210,CNAG_05330,CNAG_05914,CNAG_05929,CNAG_06527	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_130472">OG5_130472</a>	3	139	MPH3
YKL001C	YKL001C-t26_1	CNAG_02202	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_127271">OG5_127271</a>	0	106	MET14
YKL002W	YKL002W-t26_1	CNAG_05478	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_128111">OG5_128111</a>	0	90	DID4
YKL003C	YKL003C-t26_1	CNAG_02136	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_131334">OG5_131334</a>	0	81	MRP17
YKL004W	YKL004W-t26_1	CNAG_04453	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_133771">OG5_133771</a>	0	67	AUR1
YKL006C-A	YKL006C-A-t26_1	CNAG_04607	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_139478">OG5_139478</a>	0	44	SFT1
YKL006W	YKL006W-t26_1	CNAG_04799	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_127132">OG5_127132</a>	1	94	RPL14A
YKL007W	YKL007W-t26_1	CNAG_03967	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_128707">OG5_128707</a>	0	86	CAP1
YKL008C	YKL008C-t26_1	CNAG_02086,CNAG_02087	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_134440">OG5_134440</a>	1	68	LAC1
YKL009W	YKL009W-t26_1	CNAG_03789	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_127990">OG5_127990</a>	0	85	MRT4
YKL010C	YKL010C-t26_1	CNAG_01251	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_128439">OG5_128439</a>	0	107	UFD4
YKL012W	YKL012W-t26_1	CNAG_06627	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_128479">OG5_128479</a>	0	100	PRP40
YKL013C	YKL013C-t26_1	CNAG_01147	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_128630">OG5_128630</a>	0	83	ARC19
YKL014C	YKL014C-t26_1	CNAG_00906	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_136568">OG5_136568</a>	0	64	URB1
YKL016C	YKL016C-t26_1	CNAG_07487	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_129868">OG5_129868</a>	0	90	ATP7
YKL017C	YKL017C-t26_1	CNAG_04458	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_128468">OG5_128468</a>	0	96	HCS1
YKL018W	YKL018W-t26_1	CNAG_03070	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_128201">OG5_128201</a>	0	94	SWD2
YKL019W	YKL019W-t26_1	CNAG_02229	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_128459">OG5_128459</a>	0	80	RAM2
YKL020C	YKL020C-t26_1	CNAG_01530	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_135680">OG5_135680</a>	1	79	SPT23
YKL021C	YKL021C-t26_1	CNAG_01898	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_129146">OG5_129146</a>	0	85	MAK11
YKL022C	YKL022C-t26_1	CNAG_02154	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_128878">OG5_128878</a>	0	92	CDC16
YKL024C	YKL024C-t26_1	CNAG_05935	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_126886">OG5_126886</a>	0	110	URA6
YKL025C	YKL025C-t26_1	CNAG_04821	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_128861">OG5_128861</a>	0	89	PAN3
YKL026C	YKL026C-t26_1	CNAG_02503	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_126711">OG5_126711</a>	2	172	GPX1
YKL027W	YKL027W-t26_1	CNAG_06356	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_129035">OG5_129035</a>	0	88	TCD2
YKL028W	YKL028W-t26_1	CNAG_02767	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_129458">OG5_129458</a>	0	86	TFA1
YKL029C	YKL029C-t26_1	CNAG_04326,CNAG_06374,CNAG_06638	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_126753">OG5_126753</a>	0	171	MAE1
YKL033W	YKL033W-t26_1	CNAG_06709	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_130845">OG5_130845</a>	0	74	TTI1
YKL033W-A	YKL033W-A-t26_1	CNAG_02798,CNAG_05906	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_127060">OG5_127060</a>	0	94	N/A
YKL034W	YKL034W-t26_1	CNAG_00855	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_129847">OG5_129847</a>	0	92	TUL1
YKL035W	YKL035W-t26_1	CNAG_02748	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_128034">OG5_128034</a>	0	110	UGP1
YKL039W	YKL039W-t26_1	CNAG_01502	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_128246">OG5_128246</a>	1	115	PTM1
YKL040C	YKL040C-t26_1	CNAG_03395	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_127523">OG5_127523</a>	0	107	NFU1
YKL041W	YKL041W-t26_1	CNAG_00421	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_129145">OG5_129145</a>	0	63	VPS24
YKL045W	YKL045W-t26_1	CNAG_04742	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_127945">OG5_127945</a>	0	97	PRI2
YKL047W	YKL047W-t26_1	CNAG_06154	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_132928">OG5_132928</a>	0	53	ANR2
YKL049C	YKL049C-t26_1	CNAG_00063	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_134825">OG5_134825</a>	0	65	CSE4
YKL051W	YKL051W-t26_1	CNAG_02942	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_136578">OG5_136578</a>	0	60	SFK1
YKL052C	YKL052C-t26_1	CNAG_06599	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_136520">OG5_136520</a>	0	56	ASK1
YKL053C-A	YKL053C-A-t26_1	CNAG_03887	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_130534">OG5_130534</a>	0	47	MDM35
YKL054C	YKL054C-t26_1	CNAG_06475	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_134176">OG5_134176</a>	0	72	DEF1
YKL056C	YKL056C-t26_1	CNAG_06144	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_127617">OG5_127617</a>	0	77	TMA19
YKL058W	YKL058W-t26_1	CNAG_03557	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_129063">OG5_129063</a>	0	64	TOA2
YKL059C	YKL059C-t26_1	CNAG_01217	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_127188">OG5_127188</a>	0	104	MPE1
YKL060C	YKL060C-t26_1	CNAG_06770	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_131639">OG5_131639</a>	0	100	FBA1
YKL064W	YKL064W-t26_1	CNAG_03502	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_136085">OG5_136085</a>	0	83	MNR2
YKL065C	YKL065C-t26_1	CNAG_01307	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_128681">OG5_128681</a>	1	101	YET1
YKL067W	YKL067W-t26_1	CNAG_02285,CNAG_04577	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_126708">OG5_126708</a>	0	119	YNK1
YKL068W	YKL068W-t26_1	CNAG_07469	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_127364">OG5_127364</a>	1	141	NUP100
YKL069W	YKL069W-t26_1	CNAG_06385	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_130873">OG5_130873</a>	0	69	N/A
YKL070W	YKL070W-t26_1	CNAG_07797	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_134007">OG5_134007</a>	0	57	N/A
YKL071W	YKL071W-t26_1	CNAG_01605,CNAG_06074	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_126860">OG5_126860</a>	0	415	N/A
YKL073W	YKL073W-t26_1	CNAG_03899	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_128359">OG5_128359</a>	0	86	LHS1
YKL080W	YKL080W-t26_1	CNAG_07590	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_127946">OG5_127946</a>	0	84	VMA5
YKL081W	YKL081W-t26_1	CNAG_00417	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_127580">OG5_127580</a>	1	96	TEF4
YKL082C	YKL082C-t26_1	CNAG_00845	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_129803">OG5_129803</a>	0	85	RRP14
YKL085W	YKL085W-t26_1	CNAG_03225,CNAG_03266	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_127145">OG5_127145</a>	0	187	MDH1
YKL086W	YKL086W-t26_1	CNAG_00654	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_131332">OG5_131332</a>	0	18	SRX1
YKL087C	YKL087C-t26_1	CNAG_00022,CNAG_05875	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_127581">OG5_127581</a>	1	147	CYT2
YKL088W	YKL088W-t26_1	CNAG_00909,CNAG_07348	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_127040">OG5_127040</a>	0	89	CAB3
YKL089W	YKL089W-t26_1	CNAG_05391	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_135346">OG5_135346</a>	0	58	MIF2
YKL094W	YKL094W-t26_1	CNAG_00648,CNAG_03786	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_127037">OG5_127037</a>	0	229	YJU3
YKL095W	YKL095W-t26_1	CNAG_02985	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_128644">OG5_128644</a>	0	85	YJU2
YKL099C	YKL099C-t26_1	CNAG_05151	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_128132">OG5_128132</a>	0	84	UTP11
YKL100C	YKL100C-t26_1	CNAG_05400	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_128374">OG5_128374</a>	0	108	YPF1
YKL101W	YKL101W-t26_1	CNAG_02675,CNAG_06552	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_126655">OG5_126655</a>	3	206	HSL1
YKL104C	YKL104C-t26_1	CNAG_01164	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_126842">OG5_126842</a>	0	101	GFA1
YKL106W	YKL106W-t26_1	CNAG_06026,CNAG_06088	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_126737">OG5_126737</a>	1	157	AAT1
YKL110C	YKL110C-t26_1	CNAG_01868	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_129813">OG5_129813</a>	0	89	KTI12
YKL113C	YKL113C-t26_1	CNAG_00991	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_127472">OG5_127472</a>	0	90	RAD27
YKL114C	YKL114C-t26_1	CNAG_05468	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_129467">OG5_129467</a>	0	71	APN1
YKL116C	YKL116C-t26_1	CNAG_07580	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_136536">OG5_136536</a>	0	65	PRR1
YKL117W	YKL117W-t26_1	CNAG_07558	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_127481">OG5_127481</a>	0	140	SBA1
YKL120W	YKL120W-t26_1	CNAG_01808	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_129221">OG5_129221</a>	0	102	OAC1
YKL125W	YKL125W-t26_1	CNAG_01296	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_129298">OG5_129298</a>	0	86	RRN3
YKL126W	YKL126W-t26_1	CNAG_04678	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_126635">OG5_126635</a>	1	383	YPK1
YKL127W	YKL127W-t26_1	CNAG_06313	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_127226">OG5_127226</a>	1	90	PGM1
YKL128C	YKL128C-t26_1	CNAG_01518	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_131168">OG5_131168</a>	0	133	PMU1
YKL129C	YKL129C-t26_1	CNAG_05172	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_126672">OG5_126672</a>	1	145	MYO3
YKL134C	YKL134C-t26_1	CNAG_02741,CNAG_03718	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_128475">OG5_128475</a>	0	104	OCT1
YKL135C	YKL135C-t26_1	CNAG_03928,CNAG_05248	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_127081">OG5_127081</a>	1	159	APL2
YKL138C	YKL138C-t26_1	CNAG_04332	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_136626">OG5_136626</a>	0	57	MRPL31
YKL139W	YKL139W-t26_1	CNAG_04118	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_128263">OG5_128263</a>	0	120	CTK1
YKL141W	YKL141W-t26_1	CNAG_07356	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_129614">OG5_129614</a>	1	99	SDH3
YKL143W	YKL143W-t26_1	CNAG_03302	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_128863">OG5_128863</a>	0	83	LTV1
YKL144C	YKL144C-t26_1	CNAG_04728	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_127589">OG5_127589</a>	0	100	RPC25
YKL145W	YKL145W-t26_1	CNAG_07719	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_128056">OG5_128056</a>	0	88	RPT1
YKL146W	YKL146W-t26_1	CNAG_06828	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_127000">OG5_127000</a>	1	231	AVT3
YKL148C	YKL148C-t26_1	CNAG_04189	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_126927">OG5_126927</a>	1	102	SDH1
YKL149C	YKL149C-t26_1	CNAG_03222	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_128259">OG5_128259</a>	0	120	DBR1
YKL150W	YKL150W-t26_1	CNAG_05462	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_130211">OG5_130211</a>	0	116	MCR1
